index,druga_smi,drugb_smi,cell_id,synergy
29989,59.0,28,17,26.4
29990,59.0,28,32,12.87
29991,59.0,28,37,10.93
29992,59.0,28,16,14.38
29993,59.0,28,60,18.05
29994,59.0,28,43,6.22
29995,59.0,28,50,8.4
29996,59.0,28,48,4.07
29997,59.0,28,34,11.95
29998,59.0,28,51,2.86
29999,59.0,28,9,16.19
30000,59.0,28,38,16.27
30001,59.0,28,7,8.88
30002,59.0,28,56,10.52
30003,59.0,28,45,8.69
30004,59.0,28,35,14.49
30005,59.0,28,36,12.06
30006,59.0,28,41,12.61
30007,59.0,28,47,2.72
30008,59.0,28,58,4.9
30009,59.0,28,53,14.36
30010,59.0,28,55,6.49
30011,59.0,28,44,-1.36
30012,59.0,28,52,15.17
30013,59.0,28,54,5.06
30014,59.0,28,28,7.41
30015,59.0,28,46,17.61
30016,59.0,28,59,6.82
30017,59.0,28,27,8.42
30018,59.0,28,31,12.39
30019,59.0,28,39,9.53
30020,59.0,28,33,9.38
30021,59.0,28,25,7.78
30022,59.0,28,24,9.37
30023,49.0,12,37,6.1
30024,49.0,12,32,1.83
30025,49.0,12,17,-3.2
30026,49.0,12,57,4.35
30027,49.0,12,40,4.64
30028,49.0,12,42,6.57
30029,49.0,12,49,5.75
30030,49.0,12,34,3.37
30031,49.0,12,48,7.85
30032,49.0,12,50,-0.39
30033,49.0,12,43,0.62
30034,49.0,12,60,0.2
30035,49.0,12,16,6.31
30036,49.0,12,56,0.61
30037,49.0,12,7,1.05
30038,49.0,12,38,-4.66
30039,49.0,12,9,0.97
30040,49.0,12,51,3.88
30041,49.0,12,41,-1.05
30042,49.0,12,36,-2.36
30043,49.0,12,35,-4.08
30044,49.0,12,45,-1.12
30045,49.0,12,53,-5.56
30046,49.0,12,58,-2.55
30047,49.0,12,47,3.14
30048,49.0,12,54,1.42
30049,49.0,12,52,-5.32
30050,49.0,12,44,1.91
30051,49.0,12,55,-1.64
30052,49.0,12,31,0.03
30053,49.0,12,59,-4.29
30054,49.0,12,46,-1.43
30055,49.0,12,28,-5.77
30056,49.0,12,24,-4.19
30057,49.0,12,25,13.59
30058,49.0,12,33,1.85
30059,49.0,12,39,-2.25
30060,61.0,28,9,2.7
30061,61.0,28,51,-2.63
30062,61.0,28,7,-2.15
30063,61.0,28,38,5.01
30064,61.0,28,56,-0.87
30065,61.0,28,35,-4.78
30066,61.0,28,45,-0.57
30067,61.0,28,41,-2.69
30068,61.0,28,36,-0.72
30069,61.0,28,49,-1.54
30070,61.0,28,40,2.21
30071,61.0,28,42,8.33
30072,61.0,28,17,0.56
30073,61.0,28,57,-1.76
30074,61.0,28,37,-2.43
30075,61.0,28,32,-1.74
30076,61.0,28,16,-1.6
30077,61.0,28,60,2.01
30078,61.0,28,50,-3.57
30079,61.0,28,43,2.07
30080,61.0,28,34,-4.24
30081,61.0,28,48,-4.96
30082,61.0,28,46,-3.2
30083,61.0,28,28,5.56
30084,61.0,28,59,1.32
30085,61.0,28,31,1.06
30086,61.0,28,27,0.41
30087,61.0,28,33,-1.82
30088,61.0,28,39,2.3
30089,61.0,28,25,-1.6
30090,61.0,28,24,-1.74
30091,61.0,28,47,3.4
30092,61.0,28,53,5.83
30093,61.0,28,58,-1.92
30094,61.0,28,55,-5.94
30095,61.0,28,44,0.48
30096,61.0,28,52,-1.18
30097,61.0,28,54,9.99
30098,19.0,12,9,-8.54
30099,19.0,12,51,-13.84
30100,19.0,12,7,-3.93
30101,19.0,12,38,-8.15
30102,19.0,12,56,1.42
30103,19.0,12,35,-12.86
30104,19.0,12,45,-5.2
30105,19.0,12,41,-11.12
30106,19.0,12,36,-5.41
30107,19.0,12,49,-4.95
30108,19.0,12,40,10.25
30109,19.0,12,42,4.14
30110,19.0,12,17,-0.61
30111,19.0,12,57,-9.57
30112,19.0,12,37,-8.69
30113,19.0,12,32,1.48
30114,19.0,12,16,1.13
30115,19.0,12,60,-13.38
30116,19.0,12,50,-7.46
30117,19.0,12,43,1.36
30118,19.0,12,34,-1.82
30119,19.0,12,48,-14.25
30120,19.0,12,46,-2.28
30121,19.0,12,28,-8.08
30122,19.0,12,59,-6.05
30123,19.0,12,31,-8.2
30124,19.0,12,33,-3.26
30125,19.0,12,39,-10.78
30126,19.0,12,25,1.39
30127,19.0,12,24,-9.12
30128,19.0,12,47,-6.26
30129,19.0,12,53,-8.16
30130,19.0,12,58,-9.28
30131,19.0,12,55,-7.49
30132,19.0,12,44,-3.11
30133,19.0,12,52,-10.88
30134,19.0,12,54,-3.25
30135,25.0,1,37,-4.12
30136,25.0,1,32,-0.17
30137,25.0,1,17,-1.68
30138,25.0,1,57,-3.03
30139,25.0,1,40,-5.89
30140,25.0,1,42,-7.6
30141,25.0,1,49,-8.44
30142,25.0,1,34,-2.28
30143,25.0,1,48,-1.57
30144,25.0,1,50,-8.41
30145,25.0,1,43,-5.74
30146,25.0,1,60,-1.54
30147,25.0,1,16,-5.37
30148,25.0,1,56,-6.06
30149,25.0,1,7,-2.46
30150,25.0,1,38,-2.31
30151,25.0,1,9,3.25
30152,25.0,1,51,-6.31
30153,25.0,1,41,-5.69
30154,25.0,1,36,-6.69
30155,25.0,1,35,1.37
30156,25.0,1,45,-6.13
30157,25.0,1,53,-4.22
30158,25.0,1,58,-6.36
30159,25.0,1,47,-1.37
30160,25.0,1,54,-3.82
30161,25.0,1,52,-5.62
30162,25.0,1,44,-7.58
30163,25.0,1,55,-10.53
30164,25.0,1,31,-3.93
30165,25.0,1,27,-1.21
30166,25.0,1,59,-4.23
30167,25.0,1,46,-6.12
30168,25.0,1,28,-4.43
30169,25.0,1,24,-3.43
30170,25.0,1,25,-11.45
30171,25.0,1,33,-10.6
30172,25.0,1,39,-1.08
30173,32.0,28,57,-5.4
30174,32.0,28,17,6.12
30175,32.0,28,32,-1.34
30176,32.0,28,37,4.89
30177,32.0,28,49,1.31
30178,32.0,28,42,4.29
30179,32.0,28,40,5.75
30180,32.0,28,43,0.0
30181,32.0,28,50,-0.42
30182,32.0,28,48,-9.91
30183,32.0,28,34,6.77
30184,32.0,28,16,7.55
30185,32.0,28,60,1.05
30186,32.0,28,38,3.77
30187,32.0,28,7,6.62
30188,32.0,28,56,4.54
30189,32.0,28,51,-3.83
30190,32.0,28,9,8.99
30191,32.0,28,45,1.81
30192,32.0,28,35,3.36
30193,32.0,28,36,3.77
30194,32.0,28,41,5.18
30195,32.0,28,47,2.01
30196,32.0,28,58,2.22
30197,32.0,28,53,-1.61
30198,32.0,28,52,7.21
30199,32.0,28,54,-5.35
30200,32.0,28,55,5.01
30201,32.0,28,44,-3.71
30202,32.0,28,59,5.08
30203,32.0,28,27,-7.3
30204,32.0,28,31,1.33
30205,32.0,28,28,4.28
30206,32.0,28,46,-2.65
30207,32.0,28,24,-4.63
30208,32.0,28,39,-2.12
30209,32.0,28,33,3.31
30210,32.0,28,25,4.07
30211,25.0,44,37,-0.18
30212,25.0,44,32,0.31
30213,25.0,44,17,0.98
30214,25.0,44,57,-2.65
30215,25.0,44,40,1.37
30216,25.0,44,42,4.2
30217,25.0,44,49,-9.39
30218,25.0,44,34,1.43
30219,25.0,44,48,-11.69
30220,25.0,44,50,-3.58
30221,25.0,44,43,-2.25
30222,25.0,44,60,-5.99
30223,25.0,44,16,-6.28
30224,25.0,44,56,-6.07
30225,25.0,44,7,-1.36
30226,25.0,44,38,34.42
30227,25.0,44,9,-10.73
30228,25.0,44,51,-9.69
30229,25.0,44,41,-3.53
30230,25.0,44,36,-1.27
30231,25.0,44,35,-0.41
30232,25.0,44,45,1.99
30233,25.0,44,53,-0.22
30234,25.0,44,58,-2.15
30235,25.0,44,47,-3.01
30236,25.0,44,54,-5.93
30237,25.0,44,52,2.07
30238,25.0,44,44,0.99
30239,25.0,44,55,-8.66
30240,25.0,44,31,-4.61
30241,25.0,44,27,-1.23
30242,25.0,44,59,-0.37
30243,25.0,44,46,-4.15
30244,25.0,44,28,-2.17
30245,25.0,44,24,-2.27
30246,25.0,44,25,3.51
30247,25.0,44,33,-9.98
30248,25.0,44,39,3.8
30249,61.0,12,60,3.57
30250,61.0,12,16,-1.63
30251,61.0,12,34,-0.17
30252,61.0,12,48,2.6
30253,61.0,12,50,12.19
30254,61.0,12,43,-4.73
30255,61.0,12,40,4.4
30256,61.0,12,42,13.17
30257,61.0,12,49,2.63
30258,61.0,12,37,-5.88
30259,61.0,12,32,15.64
30260,61.0,12,17,11.74
30261,61.0,12,57,6.1
30262,61.0,12,41,5.86
30263,61.0,12,36,4.52
30264,61.0,12,35,14.2
30265,61.0,12,45,-2.32
30266,61.0,12,9,19.1
30267,61.0,12,51,8.82
30268,61.0,12,56,8.51
30269,61.0,12,7,16.95
30270,61.0,12,38,29.6
30271,61.0,12,44,3.67
30272,61.0,12,55,-5.26
30273,61.0,12,54,9.96
30274,61.0,12,52,10.15
30275,61.0,12,53,19.12
30276,61.0,12,58,10.32
30277,61.0,12,47,2.89
30278,61.0,12,25,-0.46
30279,61.0,12,33,4.75
30280,61.0,12,39,4.77
30281,61.0,12,24,4.89
30282,61.0,12,46,5.04
30283,61.0,12,28,16.69
30284,61.0,12,31,18.41
30285,61.0,12,27,9.17
30286,61.0,12,59,13.88
30287,60.0,12,38,34.36
30288,60.0,12,7,15.8
30289,60.0,12,56,7.21
30290,60.0,12,51,9.86
30291,60.0,12,9,17.0
30292,60.0,12,45,2.68
30293,60.0,12,35,14.61
30294,60.0,12,36,4.67
30295,60.0,12,41,12.56
30296,60.0,12,57,0.11
30297,60.0,12,17,12.93
30298,60.0,12,32,6.35
30299,60.0,12,37,8.05
30300,60.0,12,49,5.04
30301,60.0,12,42,4.23
30302,60.0,12,40,10.17
30303,60.0,12,43,-3.95
30304,60.0,12,50,28.49
30305,60.0,12,48,7.51
30306,60.0,12,34,9.6
30307,60.0,12,16,7.06
30308,60.0,12,60,4.06
30309,60.0,12,59,9.27
30310,60.0,12,27,5.15
30311,60.0,12,31,13.27
30312,60.0,12,28,13.65
30313,60.0,12,46,1.57
30314,60.0,12,24,4.13
30315,60.0,12,39,5.29
30316,60.0,12,33,7.47
30317,60.0,12,25,13.38
30318,60.0,12,47,6.81
30319,60.0,12,58,8.32
30320,60.0,12,53,14.85
30321,60.0,12,52,5.68
30322,60.0,12,54,12.2
30323,60.0,12,55,-0.68
30324,60.0,12,44,11.32
30325,56.0,12,49,-0.14
30326,56.0,12,40,0.34
30327,56.0,12,42,-1.01
30328,56.0,12,17,7.01
30329,56.0,12,57,-1.26
30330,56.0,12,37,-4.14
30331,56.0,12,32,1.88
30332,56.0,12,16,-3.12
30333,56.0,12,60,1.8
30334,56.0,12,50,12.0
30335,56.0,12,43,-7.55
30336,56.0,12,34,-0.24
30337,56.0,12,48,0.16
30338,56.0,12,9,11.85
30339,56.0,12,51,5.21
30340,56.0,12,7,6.32
30341,56.0,12,38,24.59
30342,56.0,12,56,13.16
30343,56.0,12,35,2.51
30344,56.0,12,45,-2.97
30345,56.0,12,41,6.65
30346,56.0,12,36,-0.1
30347,56.0,12,47,-4.8
30348,56.0,12,53,7.05
30349,56.0,12,58,4.51
30350,56.0,12,55,-2.5
30351,56.0,12,44,-1.68
30352,56.0,12,52,-0.98
30353,56.0,12,54,4.12
30354,56.0,12,46,-0.8
30355,56.0,12,28,5.02
30356,56.0,12,59,6.71
30357,56.0,12,31,6.58
30358,56.0,12,27,7.34
30359,56.0,12,33,2.42
30360,56.0,12,39,-1.39
30361,56.0,12,25,-1.06
30362,56.0,12,24,-0.39
30363,59.0,12,36,2.97
30364,59.0,12,41,8.66
30365,59.0,12,45,-2.29
30366,59.0,12,35,4.86
30367,59.0,12,56,19.46
30368,59.0,12,38,19.82
30369,59.0,12,7,13.34
30370,59.0,12,51,1.4
30371,59.0,12,9,13.92
30372,59.0,12,48,2.49
30373,59.0,12,34,1.19
30374,59.0,12,43,-10.66
30375,59.0,12,50,2.58
30376,59.0,12,60,1.78
30377,59.0,12,16,-4.34
30378,59.0,12,32,9.55
30379,59.0,12,37,-3.75
30380,59.0,12,57,0.87
30381,59.0,12,17,23.3
30382,59.0,12,42,11.64
30383,59.0,12,40,0.79
30384,59.0,12,49,3.55
30385,59.0,12,24,6.12
30386,59.0,12,25,-3.99
30387,59.0,12,39,3.54
30388,59.0,12,33,2.12
30389,59.0,12,27,3.77
30390,59.0,12,31,7.57
30391,59.0,12,59,11.81
30392,59.0,12,28,4.22
30393,59.0,12,46,8.08
30394,59.0,12,54,3.09
30395,59.0,12,52,4.95
30396,59.0,12,44,-1.82
30397,59.0,12,55,-1.45
30398,59.0,12,58,-1.79
30399,59.0,12,53,18.09
30400,59.0,12,47,-3.47
30401,62.0,12,39,0.9
30402,62.0,12,33,3.46
30403,62.0,12,25,3.29
30404,62.0,12,24,-3.65
30405,62.0,12,28,8.03
30406,62.0,12,46,2.41
30407,62.0,12,59,15.35
30408,62.0,12,27,8.62
30409,62.0,12,31,16.29
30410,62.0,12,55,-10.54
30411,62.0,12,44,1.83
30412,62.0,12,52,6.08
30413,62.0,12,54,7.68
30414,62.0,12,47,3.09
30415,62.0,12,58,6.24
30416,62.0,12,53,19.31
30417,62.0,12,45,-7.52
30418,62.0,12,35,15.85
30419,62.0,12,36,-3.05
30420,62.0,12,41,7.44
30421,62.0,12,51,10.88
30422,62.0,12,9,22.21
30423,62.0,12,38,32.64
30424,62.0,12,7,16.58
30425,62.0,12,56,3.58
30426,62.0,12,16,2.18
30427,62.0,12,60,4.6
30428,62.0,12,43,-6.62
30429,62.0,12,50,9.21
30430,62.0,12,48,8.24
30431,62.0,12,34,2.14
30432,62.0,12,49,2.49
30433,62.0,12,42,12.28
30434,62.0,12,40,2.48
30435,62.0,12,57,1.58
30436,62.0,12,17,8.49
30437,62.0,12,32,7.92
30438,62.0,12,37,0.14
30439,25.0,13,35,2.76
30440,25.0,13,45,-8.67
30441,25.0,13,41,-3.66
30442,25.0,13,36,-6.71
30443,25.0,13,9,-1.81
30444,25.0,13,51,-6.3
30445,25.0,13,7,1.02
30446,25.0,13,38,-1.42
30447,25.0,13,56,-2.02
30448,25.0,13,16,-2.24
30449,25.0,13,60,-4.66
30450,25.0,13,50,-7.83
30451,25.0,13,43,-3.86
30452,25.0,13,34,-2.52
30453,25.0,13,48,-16.79
30454,25.0,13,49,-8.33
30455,25.0,13,40,-4.53
30456,25.0,13,42,3.39
30457,25.0,13,17,0.67
30458,25.0,13,57,-2.84
30459,25.0,13,37,-2.61
30460,25.0,13,32,0.64
30461,25.0,13,33,-5.33
30462,25.0,13,39,-0.73
30463,25.0,13,25,-9.15
30464,25.0,13,24,-3.8
30465,25.0,13,46,-3.37
30466,25.0,13,28,-4.92
30467,25.0,13,59,-1.67
30468,25.0,13,31,-5.73
30469,25.0,13,27,-0.7
30470,25.0,13,55,-8.51
30471,25.0,13,52,-3.44
30472,25.0,13,54,-1.92
30473,25.0,13,47,0.33
30474,25.0,13,53,5.25
30475,25.0,13,58,-1.56
30476,19.0,47,35,-10.45
30477,19.0,47,45,-7.74
30478,19.0,47,41,-10.95
30479,19.0,47,36,-4.29
30480,19.0,47,9,-7.68
30481,19.0,47,51,-9.2
30482,19.0,47,7,-3.72
30483,19.0,47,38,-4.79
30484,19.0,47,56,-7.56
30485,19.0,47,16,-7.06
30486,19.0,47,60,-9.08
30487,19.0,47,50,-5.74
30488,19.0,47,43,-4.59
30489,19.0,47,34,-3.6
30490,19.0,47,48,-10.12
30491,19.0,47,49,-5.43
30492,19.0,47,40,-8.04
30493,19.0,47,42,-8.45
30494,19.0,47,17,-4.42
30495,19.0,47,57,-14.73
30496,19.0,47,37,-8.04
30497,19.0,47,32,-3.82
30498,19.0,47,33,-8.05
30499,19.0,47,39,-3.99
30500,19.0,47,25,-8.94
30501,19.0,47,46,-13.05
30502,19.0,47,28,-5.42
30503,19.0,47,59,-4.43
30504,19.0,47,31,-3.01
30505,19.0,47,27,-1.62
30506,19.0,47,55,-12.57
30507,19.0,47,44,-8.89
30508,19.0,47,52,-8.17
30509,19.0,47,54,-4.86
30510,19.0,47,47,-7.46
30511,19.0,47,53,-0.59
30512,19.0,47,58,-8.19
30513,57.0,12,52,7.08
30514,57.0,12,54,15.4
30515,57.0,12,55,5.3
30516,57.0,12,44,6.34
30517,57.0,12,47,2.47
30518,57.0,12,58,13.23
30519,57.0,12,53,20.41
30520,57.0,12,24,10.69
30521,57.0,12,39,8.26
30522,57.0,12,33,14.22
30523,57.0,12,25,10.44
30524,57.0,12,59,13.45
30525,57.0,12,27,7.02
30526,57.0,12,31,15.85
30527,57.0,12,28,13.62
30528,57.0,12,46,9.03
30529,57.0,12,43,0.66
30530,57.0,12,50,27.02
30531,57.0,12,48,7.99
30532,57.0,12,34,4.11
30533,57.0,12,16,2.11
30534,57.0,12,60,11.3
30535,57.0,12,57,6.67
30536,57.0,12,17,16.02
30537,57.0,12,32,15.78
30538,57.0,12,37,2.48
30539,57.0,12,49,6.66
30540,57.0,12,42,11.4
30541,57.0,12,40,7.88
30542,57.0,12,45,0.63
30543,57.0,12,35,15.48
30544,57.0,12,36,4.42
30545,57.0,12,41,12.48
30546,57.0,12,38,28.9
30547,57.0,12,7,20.32
30548,57.0,12,56,12.81
30549,57.0,12,51,9.19
30550,57.0,12,9,15.38
30551,48.0,12,40,-1.23
30552,48.0,12,49,-6.39
30553,48.0,12,32,-7.45
30554,48.0,12,37,-6.97
30555,48.0,12,57,-7.0
30556,48.0,12,17,-3.46
30557,48.0,12,60,-0.72
30558,48.0,12,16,-0.98
30559,48.0,12,48,-12.39
30560,48.0,12,34,-0.73
30561,48.0,12,43,-5.2
30562,48.0,12,50,-10.88
30563,48.0,12,51,-9.61
30564,48.0,12,9,-7.49
30565,48.0,12,56,-3.36
30566,48.0,12,38,-14.95
30567,48.0,12,7,-4.83
30568,48.0,12,36,-7.51
30569,48.0,12,41,-4.23
30570,48.0,12,45,-7.35
30571,48.0,12,35,-7.01
30572,48.0,12,58,-11.69
30573,48.0,12,53,-6.24
30574,48.0,12,47,2.27
30575,48.0,12,44,-1.14
30576,48.0,12,55,-8.39
30577,48.0,12,54,-1.37
30578,48.0,12,52,-4.97
30579,48.0,12,28,-12.97
30580,48.0,12,46,-2.81
30581,48.0,12,31,-7.04
30582,48.0,12,59,-6.79
30583,48.0,12,25,-1.31
30584,48.0,12,39,-10.28
30585,48.0,12,33,0.37
30586,48.0,12,24,-3.35
30587,55.0,12,24,0.87
30588,55.0,12,39,7.94
30589,55.0,12,33,7.27
30590,55.0,12,25,12.73
30591,55.0,12,59,6.46
30592,55.0,12,27,5.0
30593,55.0,12,31,13.85
30594,55.0,12,28,1.35
30595,55.0,12,46,-1.51
30596,55.0,12,52,0.89
30597,55.0,12,54,9.58
30598,55.0,12,55,2.06
30599,55.0,12,44,8.1
30600,55.0,12,47,2.72
30601,55.0,12,58,10.07
30602,55.0,12,53,16.79
30603,55.0,12,45,-5.6
30604,55.0,12,35,11.7
30605,55.0,12,36,4.58
30606,55.0,12,41,7.34
30607,55.0,12,38,28.56
30608,55.0,12,7,11.57
30609,55.0,12,56,6.62
30610,55.0,12,51,4.49
30611,55.0,12,9,8.31
30612,55.0,12,43,-0.92
30613,55.0,12,50,11.52
30614,55.0,12,48,13.72
30615,55.0,12,34,16.76
30616,55.0,12,16,5.02
30617,55.0,12,60,4.5
30618,55.0,12,57,8.3
30619,55.0,12,17,1.23
30620,55.0,12,32,9.8
30621,55.0,12,37,0.5
30622,55.0,12,49,6.3
30623,55.0,12,42,7.12
30624,55.0,12,40,10.95
30625,58.0,12,45,0.12
30626,58.0,12,35,14.04
30627,58.0,12,36,7.1
30628,58.0,12,41,13.88
30629,58.0,12,38,34.25
30630,58.0,12,7,16.87
30631,58.0,12,56,1.98
30632,58.0,12,51,3.52
30633,58.0,12,9,18.03
30634,58.0,12,43,-4.56
30635,58.0,12,50,21.47
30636,58.0,12,48,6.88
30637,58.0,12,34,0.55
30638,58.0,12,16,3.2
30639,58.0,12,60,8.35
30640,58.0,12,57,-5.4
30641,58.0,12,17,9.4
30642,58.0,12,32,14.09
30643,58.0,12,37,4.34
30644,58.0,12,49,4.2
30645,58.0,12,42,13.39
30646,58.0,12,40,8.67
30647,58.0,12,24,6.08
30648,58.0,12,39,9.97
30649,58.0,12,33,7.34
30650,58.0,12,25,7.94
30651,58.0,12,59,13.2
30652,58.0,12,27,4.7
30653,58.0,12,31,14.97
30654,58.0,12,28,6.89
30655,58.0,12,46,2.28
30656,58.0,12,52,5.9
30657,58.0,12,55,6.0
30658,58.0,12,44,3.64
30659,58.0,12,47,3.14
30660,58.0,12,58,8.82
30661,58.0,12,53,19.8
30662,53.0,44,36,-5.36
30663,53.0,44,41,-0.65
30664,53.0,44,45,5.39
30665,53.0,44,35,-2.34
30666,53.0,44,56,-1.97
30667,53.0,44,38,18.65
30668,53.0,44,7,-3.21
30669,53.0,44,51,-3.36
30670,53.0,44,9,-10.81
30671,53.0,44,48,-9.51
30672,53.0,44,34,-8.5
30673,53.0,44,43,-5.99
30674,53.0,44,50,3.32
30675,53.0,44,60,-12.44
30676,53.0,44,16,-3.48
30677,53.0,44,32,-0.32
30678,53.0,44,37,-4.17
30679,53.0,44,57,-1.99
30680,53.0,44,17,0.83
30681,53.0,44,42,-0.2
30682,53.0,44,40,3.29
30683,53.0,44,49,-3.17
30684,53.0,44,24,-8.32
30685,53.0,44,25,-1.08
30686,53.0,44,39,1.23
30687,53.0,44,33,-7.15
30688,53.0,44,27,-9.93
30689,53.0,44,31,-7.99
30690,53.0,44,59,-4.28
30691,53.0,44,28,-5.18
30692,53.0,44,46,-7.08
30693,53.0,44,54,-10.82
30694,53.0,44,52,-5.32
30695,53.0,44,44,1.3
30696,53.0,44,55,-4.74
30697,53.0,44,58,-8.22
30698,53.0,44,53,2.37
30699,53.0,44,47,-6.13
30700,50.0,44,25,-1.82
30701,50.0,44,39,2.82
30702,50.0,44,33,-2.72
30703,50.0,44,24,-4.84
30704,50.0,44,28,-5.27
30705,50.0,44,46,-6.46
30706,50.0,44,27,-5.28
30707,50.0,44,31,-4.77
30708,50.0,44,59,-5.73
30709,50.0,44,44,-0.91
30710,50.0,44,55,-11.77
30711,50.0,44,54,-3.17
30712,50.0,44,52,-3.09
30713,50.0,44,58,-3.57
30714,50.0,44,53,-2.38
30715,50.0,44,47,-4.38
30716,50.0,44,36,-4.86
30717,50.0,44,41,-4.75
30718,50.0,44,45,-5.02
30719,50.0,44,35,-1.87
30720,50.0,44,51,-6.35
30721,50.0,44,9,-9.31
30722,50.0,44,56,-2.66
30723,50.0,44,38,18.58
30724,50.0,44,7,-6.11
30725,50.0,44,60,-8.15
30726,50.0,44,16,-10.36
30727,50.0,44,48,-8.14
30728,50.0,44,34,-0.58
30729,50.0,44,43,-4.19
30730,50.0,44,50,1.78
30731,50.0,44,42,-3.41
30732,50.0,44,40,-7.01
30733,50.0,44,49,-3.5
30734,50.0,44,32,0.32
30735,50.0,44,37,-2.38
30736,50.0,44,57,-1.63
30737,50.0,44,17,-3.23
30738,47.0,44,47,-2.7
30739,47.0,44,58,-4.51
30740,47.0,44,53,-2.92
30741,47.0,44,55,-9.68
30742,47.0,44,44,5.95
30743,47.0,44,52,-5.57
30744,47.0,44,54,-4.23
30745,47.0,44,28,-8.11
30746,47.0,44,46,-6.61
30747,47.0,44,59,-5.98
30748,47.0,44,27,0.66
30749,47.0,44,31,-5.94
30750,47.0,44,39,1.73
30751,47.0,44,33,-10.31
30752,47.0,44,25,-0.83
30753,47.0,44,24,-3.05
30754,47.0,44,49,-11.5
30755,47.0,44,42,0.12
30756,47.0,44,40,-4.59
30757,47.0,44,57,-0.85
30758,47.0,44,17,-6.73
30759,47.0,44,32,0.22
30760,47.0,44,37,-3.88
30761,47.0,44,16,-7.43
30762,47.0,44,60,-4.4
30763,47.0,44,43,-0.36
30764,47.0,44,50,-6.11
30765,47.0,44,48,-10.54
30766,47.0,44,34,-1.39
30767,47.0,44,51,-7.49
30768,47.0,44,9,-5.02
30769,47.0,44,38,17.77
30770,47.0,44,7,-2.76
30771,47.0,44,56,-6.33
30772,47.0,44,45,-6.92
30773,47.0,44,35,-4.66
30774,47.0,44,36,-3.47
30775,47.0,44,41,-0.29
30776,51.0,44,58,7.41
30777,51.0,44,53,7.84
30778,51.0,44,47,2.82
30779,51.0,44,44,2.86
30780,51.0,44,55,-1.93
30781,51.0,44,54,4.53
30782,51.0,44,52,0.92
30783,51.0,44,28,-0.42
30784,51.0,44,46,-0.97
30785,51.0,44,27,3.77
30786,51.0,44,31,1.43
30787,51.0,44,59,1.82
30788,51.0,44,25,4.48
30789,51.0,44,39,4.96
30790,51.0,44,33,-3.71
30791,51.0,44,24,0.18
30792,51.0,44,42,-1.05
30793,51.0,44,40,1.35
30794,51.0,44,49,-0.74
30795,51.0,44,32,4.17
30796,51.0,44,37,3.98
30797,51.0,44,57,2.97
30798,51.0,44,17,-4.81
30799,51.0,44,60,6.23
30800,51.0,44,16,0.33
30801,51.0,44,48,-6.68
30802,51.0,44,34,-0.83
30803,51.0,44,43,4.34
30804,51.0,44,50,3.63
30805,51.0,44,51,-0.88
30806,51.0,44,9,-1.01
30807,51.0,44,56,0.93
30808,51.0,44,38,24.77
30809,51.0,44,7,-0.89
30810,51.0,44,36,-2.28
30811,51.0,44,41,2.37
30812,51.0,44,45,-3.65
30813,51.0,44,35,-2.82
30814,0.0,29,46,-11.68
30815,0.0,29,28,-7.65
30816,0.0,29,59,-15.75
30817,0.0,29,31,-9.3
30818,0.0,29,27,-0.76
30819,0.0,29,33,-8.31
30820,0.0,29,39,-4.41
30821,0.0,29,25,-1.91
30822,0.0,29,24,0.45
30823,0.0,29,47,2.72
30824,0.0,29,53,-3.18
30825,0.0,29,58,-8.84
30826,0.0,29,55,7.36
30827,0.0,29,44,-12.23
30828,0.0,29,52,-6.56
30829,0.0,29,54,-8.15
30830,0.0,29,9,-3.1
30831,0.0,29,51,5.91
30832,0.0,29,7,-1.54
30833,0.0,29,38,-7.73
30834,0.0,29,56,-3.89
30835,0.0,29,35,-0.45
30836,0.0,29,45,1.23
30837,0.0,29,41,-8.35
30838,0.0,29,36,-10.22
30839,0.0,29,49,-7.12
30840,0.0,29,40,-10.25
30841,0.0,29,42,-11.82
30842,0.0,29,17,-3.99
30843,0.0,29,57,-1.06
30844,0.0,29,37,-0.08
30845,0.0,29,32,5.53
30846,0.0,29,16,-19.87
30847,0.0,29,60,2.78
30848,0.0,29,50,-5.91
30849,0.0,29,43,-6.56
30850,0.0,29,34,-7.35
30851,0.0,29,48,-12.4
30852,61.0,39,45,-0.18
30853,61.0,39,35,-2.11
30854,61.0,39,36,0.35
30855,61.0,39,41,-2.43
30856,61.0,39,38,5.35
30857,61.0,39,7,3.88
30858,61.0,39,56,0.49
30859,61.0,39,51,-3.97
30860,61.0,39,9,3.7
30861,61.0,39,43,1.4
30862,61.0,39,50,-5.42
30863,61.0,39,48,1.06
30864,61.0,39,34,-1.8
30865,61.0,39,16,-2.51
30866,61.0,39,60,2.04
30867,61.0,39,57,1.66
30868,61.0,39,17,-2.87
30869,61.0,39,32,2.99
30870,61.0,39,37,-2.58
30871,61.0,39,49,6.02
30872,61.0,39,42,4.51
30873,61.0,39,40,0.62
30874,61.0,39,24,-0.44
30875,61.0,39,39,2.12
30876,61.0,39,33,-1.42
30877,61.0,39,25,-0.49
30878,61.0,39,59,7.86
30879,61.0,39,27,3.8
30880,61.0,39,31,0.3
30881,61.0,39,28,4.07
30882,61.0,39,46,-2.17
30883,61.0,39,52,-0.46
30884,61.0,39,54,12.37
30885,61.0,39,55,-6.05
30886,61.0,39,44,2.45
30887,61.0,39,47,2.27
30888,61.0,39,58,-3.78
30889,61.0,39,53,1.59
